fecha,dia_semana_num,pandemia,mes,horario_verano,hora,temperatura,precipitacion,humedad,velocidadviento,nubosidad,demanda
03/11/2021,3,0,11,1,2,60,0,49.8,0,0,1316.589056
03/11/2021,3,0,11,1,3,60,0,51.4,0,0,1280.57777
03/11/2021,3,0,11,1,4,58,0,56.8,0.5,0,1261.768429
03/11/2021,3,0,11,1,5,60,0,58.6,1.1,0,1261.74199
03/11/2021,3,0,11,1,6,59,0,55.2,1.2,0,1279.486499
03/11/2021,3,0,11,1,7,58,0,40.8,1.9,0,1360.362409
03/11/2021,3,0,11,1,8,59,0,29.9,0.7,0,1440.341622
03/11/2021,3,0,11,1,9,67,0,23.2,1,0,1495.072854
03/11/2021,3,0,11,1,10,76,0,17.8,2.2,0,1527.848798
03/11/2021,3,0,11,1,11,81,0,15,2.5,0,1576.024814
03/11/2021,3,0,11,1,12,85,0,14.1,2.5,0,1621.113061
03/11/2021,3,0,11,1,13,86,0,14.2,1.8,0,1655.540919
03/11/2021,3,0,11,1,14,88,0,14.6,0.5,0,1693.367724
03/11/2021,3,0,11,1,15,89,0,19.3,0.6,0,1722.593368
03/11/2021,3,0,11,1,16,88,0,25.2,1.9,0,1739.282069
03/11/2021,3,0,11,1,17,87,0,27.3,0.8,0,1733.154635
03/11/2021,3,0,11,1,18,83,0,30.8,0.8,0,1701.395462
03/11/2021,3,0,11,1,19,78,0,34.4,1,0,1760.244559
03/11/2021,3,0,11,1,20,76,0,33.4,0.9,0,1751.645848
03/11/2021,3,0,11,1,21,70,0,29.9,1,0,1714.667566
03/11/2021,3,0,11,1,22,68,0,29.6,0.9,0,1651.673836
03/11/2021,3,0,11,1,23,66,0,33.6,0.9,0,1561.780207
03/11/2021,3,0,11,1,24,67,0,33.5,1.2,0,1464.594532
03/11/2021,4,0,11,1,1,63,0,35.4,1.6,0,1385.32167
04/11/2021,4,0,11,1,2,60,0,36.6,1,0,1332.06813
04/11/2021,4,0,11,1,3,63,0,38.8,1,0,1293.885303
04/11/2021,4,0,11,1,4,59,0,42.7,0.5,0,1277.17769
04/11/2021,4,0,11,1,5,59,0,41.5,0.5,0,1273.93803
04/11/2021,4,0,11,1,6,57,0,39.1,1.8,0,1292.178526
04/11/2021,4,0,11,1,7,59,0,30.8,1.4,0,1365.311882
04/11/2021,4,0,11,1,8,61,0,23.7,0.5,0,1448.446538
04/11/2021,4,0,11,1,9,68,0,20,0.4,0,1510.966679
04/11/2021,4,0,11,1,10,76,0,18.2,1.5,0,1549.900234
04/11/2021,4,0,11,1,11,81,0,16.7,2.5,0,1600.719718
04/11/2021,4,0,11,1,12,85,0,15.8,2.1,0,1642.702344
04/11/2021,4,0,11,1,13,87,0,15.3,2.1,0,1682.396769
04/11/2021,4,0,11,1,14,90,0,14.2,0.8,0,1724.938718
04/11/2021,4,0,11,1,15,90,0,15.7,0,0,1761.033586
04/11/2021,4,0,11,1,16,90,0,20.4,0,0,1775.387404
04/11/2021,4,0,11,1,17,90,0,24.1,0,0,1754.529877
04/11/2021,4,0,11,1,18,85,0,26.4,0,0,1720.682699
04/11/2021,4,0,11,1,19,79,0,35.1,0.9,0,1773.43157
04/11/2021,4,0,11,1,20,75,0,41.3,1.5,0,1761.67081
04/11/2021,4,0,11,1,21,74,0,37.2,1.2,0,1720.948661
04/11/2021,4,0,11,1,22,68,0,35.5,1.2,0,1658.717435
04/11/2021,4,0,11,1,23,64,0,34.5,1.3,0,1569.260722
04/11/2021,4,0,11,1,24,64,0,33.1,0.2,0,1467.696308
04/11/2021,5,0,11,1,1,63,0,34.4,0,0,1385.840526
05/11/2021,5,0,11,1,2,64,0,41,0.3,0,1325.184248
05/11/2021,5,0,11,1,3,62,0,50.3,1,0,1283.265208
05/11/2021,5,0,11,1,4,60,0,54.3,1.9,0,1261.46453
05/11/2021,5,0,11,1,5,58,0,50,1.8,0,1258.208925
05/11/2021,5,0,11,1,6,58,0,41.7,2.1,0.2,1275.927999
05/11/2021,5,0,11,1,7,59,0,33.5,1.3,5.6,1347.196892
05/11/2021,5,0,11,1,8,61,0,26.1,0.2,32.1,1416.486959
05/11/2021,5,0,11,1,9,68,0,23.1,1.4,71.7,1478.903566
05/11/2021,5,0,11,1,10,75,0,20.1,1.5,90.9,1527.726346
05/11/2021,5,0,11,1,11,82,0,18.3,1.8,85.8,1571.164977
05/11/2021,5,0,11,1,12,84,0,17.2,2.4,71.5,1616.199965
05/11/2021,5,0,11,1,13,86,0,17.1,2.4,57,1652.095418
05/11/2021,5,0,11,1,14,88,0,17.2,2.3,43.9,1691.090049
05/11/2021,5,0,11,1,15,89,0,19.5,2.8,32.1,1716.016851
05/11/2021,5,0,11,1,16,90,0,24.2,1.7,27.1,1721.604667
05/11/2021,5,0,11,1,17,89,0,29,0.2,28.5,1704.468552
05/11/2021,5,0,11,1,18,86,0,31.9,0,23.2,1663.968979
05/11/2021,5,0,11,1,19,78,0,34.2,0.1,8.2,1723.375708
05/11/2021,5,0,11,1,20,75,0,43.8,0.2,0,1707.655391
05/11/2021,5,0,11,1,21,74,0,46.6,0.2,0,1670.20117
05/11/2021,5,0,11,1,22,72,0,45.5,0.1,0,1615.428684
05/11/2021,5,0,11,1,23,69,0,39.1,0.7,0,1538.649055
05/11/2021,5,0,11,1,24,67,0,35.6,0.8,0,1448.533361
05/11/2021,6,0,11,1,1,64,0,41.6,1.8,0,1363.370662
06/11/2021,6,0,11,1,2,64,0,50.2,1.1,0,1301.307955
06/11/2021,6,0,11,1,3,63,0,55.6,0.4,0,1259.605989
06/11/2021,6,0,11,1,4,62,0,70.2,0.7,0,1233.678692
06/11/2021,6,0,11,1,5,59,0,73.9,1.2,0,1222.708852
06/11/2021,6,0,11,1,6,59,0,68.4,2.1,0,1223.98118
06/11/2021,6,0,11,1,7,54,0,57.2,1.4,0,1257.132702
06/11/2021,6,0,11,1,8,59,0,51.1,1,0,1294.671337
06/11/2021,6,0,11,1,9,65,0,45.6,1,0,1349.435553
06/11/2021,6,0,11,1,10,71,0,38.8,1.5,0,1389.650254
06/11/2021,6,0,11,1,11,74,0,33.8,2,0,1429.48389
06/11/2021,6,0,11,1,12,79,0,29.2,2.7,0,1464.135116
06/11/2021,6,0,11,1,13,83,0,25.6,2.5,0,1491.761444
06/11/2021,6,0,11,1,14,85,0,24,2.1,0,1518.537486
06/11/2021,6,0,11,1,15,87,0,28.7,0.7,0,1529.136601
06/11/2021,6,0,11,1,16,88,0,41.2,0,0,1537.138444
06/11/2021,6,0,11,1,17,88,0,49.7,1.2,0,1537.013136
06/11/2021,6,0,11,1,18,83,0,62.5,2.1,0,1527.240026
06/11/2021,6,0,11,1,19,74,0,74.3,2.3,0,1588.403525
06/11/2021,6,0,11,1,20,73,0,80.9,1.4,0,1570.406688
06/11/2021,6,0,11,1,21,71,0,88.8,1.9,0,1529.38378
06/11/2021,6,0,11,1,22,67,0,90.7,2.6,0,1474.401324
06/11/2021,6,0,11,1,23,65,0,94,2.2,0,1409.026151
06/11/2021,6,0,11,1,24,63,0,97.2,1.9,0,1330.624568
06/11/2021,7,0,11,0,1,62,0,100,2.4,23.3,1259.204328
07/11/2021,7,0,11,0,2,61,0,100,2.6,70.4,1209.799958
07/11/2021,7,0,11,0,3,60,0.01,100,2.7,93.6,1175.311907
07/11/2021,7,0,11,0,4,61,0,100,1.5,86.8,1148.730553
07/11/2021,7,0,11,0,5,58,0,100,2,84.1,1132.731914
07/11/2021,7,0,11,0,6,57,0,96.5,1.6,88.7,1125.116745
07/11/2021,7,0,11,0,7,58,0,93.5,0.8,80.6,1119.939523
07/11/2021,7,0,11,0,8,63,0,100,2.4,65.7,1102.073851
07/11/2021,7,0,11,0,9,66,0,80.6,2.7,64.1,1137.863877
07/11/2021,7,0,11,0,10,67,0,51.7,2.2,56.8,1183.350807
07/11/2021,7,0,11,0,11,76,0,34.6,2.8,49.2,1225.709027
07/11/2021,7,0,11,0,12,81,0,27.3,3.5,61.1,1262.575911
07/11/2021,7,0,11,0,13,85,0,24,3.3,67.6,1296.512241
07/11/2021,7,0,11,0,14,87,0,24.1,3.6,63.7,1331.384999
07/11/2021,7,0,11,0,15,86,0,30.4,2.8,42.8,1350.957272
07/11/2021,7,0,11,0,16,85,0,36.3,2.4,12.2,1349.773717
07/11/2021,7,0,11,0,17,82,0,44.9,2.1,0.1,1347.751869
07/11/2021,7,0,11,0,18,77,0,60.1,1.4,0,1360.162105
07/11/2021,7,0,11,0,19,73,0,65.2,0.4,0,1441.638395
07/11/2021,7,0,11,0,20,67,0,49.4,2.1,0.9,1445.126118
07/11/2021,7,0,11,0,21,64,0,50.8,2.9,2.2,1431.431413
07/11/2021,7,0,11,0,22,70,0,56.7,1.9,1.6,1400.296267
07/11/2021,7,0,11,0,23,62,0,63.4,1,0.3,1335.972661
07/11/2021,7,0,11,0,24,62,0,75.5,0,0,1260.6221
07/11/2021,1,0,11,0,1,61,0,81.3,0,0,1137.602496
08/11/2021,1,0,11,0,2,58,0,90.1,0,0,1105.254804
08/11/2021,1,0,11,0,3,59,0,100,0,0,1084.70459
08/11/2021,1,0,11,0,4,57,0,100,0,0,1086.301521
08/11/2021,1,0,11,0,5,56,0,100,0.7,0.1,1103.034295
08/11/2021,1,0,11,0,6,54,0,76.6,2.9,0.6,1158.453511
08/11/2021,1,0,11,0,7,64,0,52,2.3,0.8,1243.787485
08/11/2021,1,0,11,0,8,70,0,34.5,1.6,0.3,1368.970235
08/11/2021,1,0,11,0,9,75,0,29.9,1.8,0,1444.626561
08/11/2021,1,0,11,0,10,75,0,27.1,1.9,0,1492.934487
08/11/2021,1,0,11,0,11,77,0,25.3,1.8,0,1545.831354
08/11/2021,1,0,11,0,12,80,0,23.9,1.7,0,1591.332561
08/11/2021,1,0,11,0,13,81,0,25.2,3,0,1620.27924
08/11/2021,1,0,11,0,14,84,0,28.2,3.3,0,1654.532509
08/11/2021,1,0,11,0,15,83,0,28.9,2.9,0,1678.037566
08/11/2021,1,0,11,0,16,80,0,30.2,2.4,0,1669.534185
08/11/2021,1,0,11,0,17,76,0,31.4,1.7,0,1653.692216
08/11/2021,1,0,11,0,18,76,0,40.1,1.1,0,1708.080643
08/11/2021,1,0,11,0,19,64,0,49.1,0.2,0,1680.461629
08/11/2021,1,0,11,0,20,63,0,46.8,1.3,7.7,1655.431387
08/11/2021,1,0,11,0,21,65,0,45.5,1.5,38.4,1610.648452
08/11/2021,1,0,11,0,22,63,0,47.8,0.8,76.5,1543.343344
08/11/2021,1,0,11,0,23,62,0,52.7,0,90.6,1460.8745
08/11/2021,1,0,11,0,24,62,0,61.1,0,91.9,1377.576621
08/11/2021,2,0,11,0,1,61,0,59.5,0,97,1302.736376
09/11/2021,2,0,11,0,2,58,0.04,50.6,0.2,99.9,1257.941739
09/11/2021,2,0,11,0,3,60,0.08,42,0.8,97,1227.229763
09/11/2021,2,0,11,0,4,61,0,39.2,0,78.9,1213.78214
09/11/2021,2,0,11,0,5,60,0,45.7,0.6,47.8,1222.212059
09/11/2021,2,0,11,0,6,59,0,44.7,0.6,28.5,1249.975973
09/11/2021,2,0,11,0,7,57,0,42.3,0,22.7,1293.83884
09/11/2021,2,0,11,0,8,62,0,27.2,0,14.8,1393.245726
09/11/2021,2,0,11,0,9,67,0,24,0.5,12.5,1455.386157
09/11/2021,2,0,11,0,10,,0,21.1,0.7,21.1,1500.608772
09/11/2021,2,0,11,0,11,,0,16.5,2,38.9,1559.245035
09/11/2021,2,0,11,0,12,,0,17.4,2.3,63,1602.235904
09/11/2021,2,0,11,0,13,83,0,15.1,2,66.2,1627.973749
09/11/2021,2,0,11,0,14,84,0,17.9,4.6,56.8,1656.427602
09/11/2021,2,0,11,0,15,86,0,24.8,6.7,49.2,1683.183063
09/11/2021,2,0,11,0,16,85,0,32.5,4.7,33.6,1683.667211
09/11/2021,2,0,11,0,17,80,0,36.5,3.9,27.2,1665.871869
09/11/2021,2,0,11,0,18,76,0,38.7,4.3,22.2,1723.47802
09/11/2021,2,0,11,0,19,74,0,43.1,4.5,10.3,1705.558039
09/11/2021,2,0,11,0,20,72,0,45.3,4.7,11.2,1681.064049
09/11/2021,2,0,11,0,21,69,0,46.4,4.6,35.2,1643.574236
09/11/2021,2,0,11,0,22,69,0,44,4.6,63.6,1575.191627
09/11/2021,2,0,11,0,23,69,0,46.9,4.3,64.7,1486.478706
09/11/2021,2,0,11,0,24,69,0,53.7,3.7,60.4,1398.767043
09/11/2021,3,0,11,0,1,68,0,61.3,2.7,52.5,1327.782907
10/11/2021,3,0,11,0,2,65,0,63.4,2.4,21.6,1283.791972
10/11/2021,3,0,11,0,3,63,0,61.8,2.6,1.4,1249.304799
10/11/2021,3,0,11,0,4,64,0,66.1,2.3,0,1230.847145
10/11/2021,3,0,11,0,5,64,0,66.9,0.7,0,1239.413891
10/11/2021,3,0,11,0,6,59,0,60.9,0.7,0,1270.202162
10/11/2021,3,0,11,0,7,60,0,49.5,1.3,0,1317.692445
10/11/2021,3,0,11,0,8,64,0,38.2,2.4,0,1427.290537
10/11/2021,3,0,11,0,9,72,0,30,3.2,0,1486.793562
10/11/2021,3,0,11,0,10,77,0,25.7,3.6,0,1528.152203
10/11/2021,3,0,11,0,11,80,0,24.1,3.2,0,1575.130696
10/11/2021,3,0,11,0,12,82,0,22.5,2.2,0,1609.928973
10/11/2021,3,0,11,0,13,83,0,21,2.3,0,1640.041321
10/11/2021,3,0,11,0,14,84,0,21.7,2.8,0,1671.616239
10/11/2021,3,0,11,0,15,80,0,26.3,2.4,0,1698.121672
10/11/2021,3,0,11,0,16,76,0,31.9,2.9,0,1697.710261
10/11/2021,3,0,11,0,17,71,0,38.1,3.1,0,1688.087985
10/11/2021,3,0,11,0,18,71,0,40.4,2.9,0,1746.0221
10/11/2021,3,0,11,0,19,65,0,44.9,3,0,1715.961885
10/11/2021,3,0,11,0,20,67,0,44.3,2.5,0,1688.565697
10/11/2021,3,0,11,0,21,67,0,45.6,1.9,0,1653.948798
10/11/2021,3,0,11,0,22,63,0,53.6,1.8,0,1584.84921
10/11/2021,3,0,11,0,23,63,0,56.2,2.5,0,1491.210233
10/11/2021,3,0,11,0,24,60,0,53.8,3.1,0,1399.093201
10/11/2021,4,0,11,0,1,61,0,57.9,3.7,0,1324.664153
11/11/2021,4,0,11,0,2,60,0,62.3,3.6,0,1276.084287
11/11/2021,4,0,11,0,3,57,0,60.4,2.7,0,1235.470474
11/11/2021,4,0,11,0,4,57,0,52.1,1.4,0,1218.150858
11/11/2021,4,0,11,0,5,58,0,42.7,1.5,0,1223.965323
11/11/2021,4,0,11,0,6,59,0,33.5,1,0,1250.679455
11/11/2021,4,0,11,0,7,60,0,28.9,1.4,0,1296.197857
11/11/2021,4,0,11,0,8,60,0,24.3,2.9,0,1414.260475
11/11/2021,4,0,11,0,9,68,0,21.5,4.7,0,1490.185216
11/11/2021,4,0,11,0,10,75,0,17.8,4.9,0,1549.96715
11/11/2021,4,0,11,0,11,82,0,16,4.2,0,1608.270106
11/11/2021,4,0,11,0,12,85,0,15.6,4.6,0,1659.81524
11/11/2021,4,0,11,0,13,87,0,15.6,4.3,0,1698.244281
11/11/2021,4,0,11,0,14,88,0,17.1,4.1,0,1737.006162
11/11/2021,4,0,11,0,15,87,0,21.4,3.3,0,1769.283277
11/11/2021,4,0,11,0,16,86,0,24.7,3.4,0,1775.691446
11/11/2021,4,0,11,0,17,81,0,30.2,3.3,0,1751.515284
11/11/2021,4,0,11,0,18,77,0,37.4,2.9,0,1784.275317
11/11/2021,4,0,11,0,19,75,0,35.5,4.1,0,1738.7683
11/11/2021,4,0,11,0,20,70,0,33.7,3.7,0,1705.770905
11/11/2021,4,0,11,0,21,74,0,36.9,2.1,0,1666.598064
11/11/2021,4,0,11,0,22,69,0,44.8,1.8,0,1601.86953
11/11/2021,4,0,11,0,23,66,0,49.3,2.7,0,1511.636959
11/11/2021,4,0,11,0,24,63,0,53.3,3.8,0,1424.042472
11/11/2021,5,0,11,0,1,66,0,55.3,4.1,0,1351.908372
12/11/2021,5,0,11,0,2,66,0,57.8,3.1,0,1294.188911
12/11/2021,5,0,11,0,3,65,0,57,3.8,0,1258.088449
12/11/2021,5,0,11,0,4,64,0,58.1,3.7,0,1241.871028
12/11/2021,5,0,11,0,5,63,0,56,2.6,0,1246.234894
12/11/2021,5,0,11,0,6,61,0,47.5,1.3,0,1264.187233
12/11/2021,5,0,11,0,7,69,0,36.8,1,0,1297.384114
12/11/2021,5,0,11,0,8,78,0,27.2,2.9,0,1415.683327
12/11/2021,5,0,11,0,9,83,0,20.6,3.3,0,1495.153216
12/11/2021,5,0,11,0,10,86,0,17.1,2.8,0,1558.468821
12/11/2021,5,0,11,0,11,87,0,15.1,3.1,0,1634.152802
12/11/2021,5,0,11,0,12,88,0,14.4,3.4,0,1690.634145
12/11/2021,5,0,11,0,13,89,0,14.6,2.8,0,1726.864588
12/11/2021,5,0,11,0,14,88,0,16.2,2.2,0,1762.718944
12/11/2021,5,0,11,0,15,87,0,20.3,1.6,0,1779.348749
12/11/2021,5,0,11,0,16,79,0,27,1.3,0,1771.194912
12/11/2021,5,0,11,0,17,73,0,30.1,1.7,0,1737.830904
12/11/2021,5,0,11,0,18,71,0,34.1,2.2,0,1765.809301
12/11/2021,5,0,11,0,19,67,0,37.3,2.3,0,1730.731776
12/11/2021,5,0,11,0,20,66,0,33.4,2.5,0,1696.063824
12/11/2021,5,0,11,0,21,66,0,30.3,2,0,1649.401204
12/11/2021,5,0,11,0,22,66,0,33.4,1.6,0,1592.761912
12/11/2021,5,0,11,0,23,64,0,36,2,0,1505.16505
12/11/2021,5,0,11,0,24,61,0,35,1.5,0.5,1419.053471
12/11/2021,6,0,11,0,1,60,0,35.7,2.1,1.8,1340.391591
13/11/2021,6,0,11,0,2,59,0,37.7,2.1,3,1281.486623
13/11/2021,6,0,11,0,3,58,0,40.2,2,2.2,1241.268853
13/11/2021,6,0,11,0,4,58,0,44.4,2.5,0.6,1215.47522
13/11/2021,6,0,11,0,5,58,0,47.3,2.9,0,1206.572574
13/11/2021,6,0,11,0,6,57,0,40,2.1,0,1209.163332
13/11/2021,6,0,11,0,7,57,0,30.6,1.7,0,1206.25963
13/11/2021,6,0,11,0,8,66,0,24.3,1.9,0,1280.495553
13/11/2021,6,0,11,0,9,75,0,20.6,0.7,0,1347.858286
13/11/2021,6,0,11,0,10,80,0,18.6,1,0,1412.902357
13/11/2021,6,0,11,0,11,83,0,17.2,1.7,0,1470.644916
13/11/2021,6,0,11,0,12,86,0,16.7,1.8,0,1523.969025
13/11/2021,6,0,11,0,13,88,0,15.2,1.8,0,1559.666565
13/11/2021,6,0,11,0,14,88,0,16.1,1.9,0,1583.257915
13/11/2021,6,0,11,0,15,90,0,21.2,2.5,0,1576.053108
13/11/2021,6,0,11,0,16,87,0,26.1,1.4,0,1562.429886
13/11/2021,6,0,11,0,17,75,0,29.7,0.2,0,1545.193006
13/11/2021,6,0,11,0,18,74,0,36.5,0,0,1589.299178
13/11/2021,6,0,11,0,19,68,0,40.7,1.3,0,1548.870945
13/11/2021,6,0,11,0,20,66,0,38.1,1.6,0,1503.650019
13/11/2021,6,0,11,0,21,66,0,34.5,1.5,0,1459.352544
13/11/2021,6,0,11,0,22,66,0,35.1,2.2,0,1406.465425
13/11/2021,6,0,11,0,23,64,0,36.3,2,0,1334.944063
13/11/2021,6,0,11,0,24,62,0,37.7,1.5,0,1264.534313
13/11/2021,7,0,11,0,1,59,0,37.6,1,0,1205.402642
14/11/2021,7,0,11,0,2,57,0,35.7,1.3,0,1162.362902
14/11/2021,7,0,11,0,3,57,0,39.1,0.5,0,1124.849949
14/11/2021,7,0,11,0,4,59,0,46.8,2.2,0,1106.725591
14/11/2021,7,0,11,0,5,56,0,46,3.5,0,1091.918277
14/11/2021,7,0,11,0,6,57,0,38.7,2.8,0,1080.124981
14/11/2021,7,0,11,0,7,58,0,30.6,2.9,0,1051.387793
14/11/2021,7,0,11,0,8,65,0,22.1,2.6,0,1083.15009
14/11/2021,7,0,11,0,9,74,0,17.1,2,0,1134.704902
14/11/2021,7,0,11,0,10,80,0,15.8,0.8,0,1191.488977
14/11/2021,7,0,11,0,11,83,0,14.7,1.1,0,1248.217198
14/11/2021,7,0,11,0,12,87,0,14.1,1.6,0,1283.55164
14/11/2021,7,0,11,0,13,89,0,12.7,0.5,0,1316.241372
14/11/2021,7,0,11,0,14,89,0,12,0.2,0,1351.60337
14/11/2021,7,0,11,0,15,88,0,18.8,1.7,0,1370.336198
14/11/2021,7,0,11,0,16,81,0,29.3,1.3,0,1377.930889
14/11/2021,7,0,11,0,17,73,0,34.4,0.3,0,1370.212723
14/11/2021,7,0,11,0,18,72,0,36.6,0,0,1433.020528
14/11/2021,7,0,11,0,19,68,0,39.9,0.7,0,1422.364213
14/11/2021,7,0,11,0,20,64,0,39.4,1.2,0,1394.572901
14/11/2021,7,0,11,0,21,64,0,35.4,1.8,0,1359.63677
14/11/2021,7,0,11,0,22,64,0,36.5,2.2,0,1305.541984
14/11/2021,7,0,11,0,23,62,0,39.9,1.6,0,1234.411567
14/11/2021,7,0,11,0,24,58,0,42.6,1.4,0,1164.006754
14/11/2021,1,0,11,0,1,57,0,44.6,0.4,0,1106.650961
15/11/2021,1,0,11,0,2,56,0,43.4,1.4,0,1066.510955
15/11/2021,1,0,11,0,3,56,0,42.3,1.8,0,1041.900365
15/11/2021,1,0,11,0,4,57,0,47,1.7,0,1025.575059
15/11/2021,1,0,11,0,5,56,0,45.7,2.1,0,1024.744984
15/11/2021,1,0,11,0,6,54,0,37.7,1.2,0,1036.277251
15/11/2021,1,0,11,0,7,57,0,31.7,0.5,0,1039.486716
15/11/2021,1,0,11,0,8,63,0,28.5,1.7,0,1106.25752
15/11/2021,1,0,11,0,9,71,0,24,2.4,0,1171.975419
15/11/2021,1,0,11,0,10,76,0,20.5,1,0,1235.526573
15/11/2021,1,0,11,0,11,81,0,17.1,1,0,1291.321659
15/11/2021,1,0,11,0,12,84,0,16.3,1.6,0,1343.887417
15/11/2021,1,0,11,0,13,87,0,15.2,2.2,0,1379.315126
15/11/2021,1,0,11,0,14,88,0,15.5,2.9,0,1413.646348
15/11/2021,1,0,11,0,15,88,0,19.7,1.1,0,1434.832758
15/11/2021,1,0,11,0,16,87,0,25.2,0,0,1440.823655
15/11/2021,1,0,11,0,17,78,0,28.5,1,0,1436.450077
15/11/2021,1,0,11,0,18,74,0,37.6,1.8,2,1501.364809
15/11/2021,1,0,11,0,19,72,0,46.8,1.4,4.1,1493.26018
15/11/2021,1,0,11,0,20,66,0,45.9,0.2,4.4,1465.960667
15/11/2021,1,0,11,0,21,61,0,43.3,0.6,29.7,1425.362686
15/11/2021,1,0,11,0,22,62,0,42.5,1.3,75.8,1357.361426
15/11/2021,1,0,11,0,23,60,0,46.5,0.5,76.5,1274.165671
15/11/2021,1,0,11,0,24,60,0,44.5,0.6,41.4,1192.894141
15/11/2021,2,0,11,0,1,58,0,43.5,0.1,47.5,1138.288653
16/11/2021,2,0,11,0,2,58,0,50.1,0,83.9,1098.384925
16/11/2021,2,0,11,0,3,57,0,50.8,0,90.6,1073.540743
16/11/2021,2,0,11,0,4,54,0,49.3,0,79.9,1063.496475
16/11/2021,2,0,11,0,5,55,0,50.7,0,87.1,1080.798678
16/11/2021,2,0,11,0,6,54,0,47.4,0,97.8,1135.798443
16/11/2021,2,0,11,0,7,56,0,39.3,1.2,99.8,1223.907065
16/11/2021,2,0,11,0,8,61,0,33.2,2.7,100,1356.443728
16/11/2021,2,0,11,0,9,69,0,23.6,3.4,100,1428.665189
16/11/2021,2,0,11,0,10,75,0,21,3.6,100,1475.364014
16/11/2021,2,0,11,0,11,80,0,22.8,3.1,99.7,1526.30526
16/11/2021,2,0,11,0,12,82,0,23.9,2.9,79.2,1574.276663
16/11/2021,2,0,11,0,13,83,0,22.7,2.4,34.4,1588.055869
16/11/2021,2,0,11,0,14,83,0,22.7,3.1,4.9,1613.049118
16/11/2021,2,0,11,0,15,84,0,29.4,2.6,0.9,1629.285745
16/11/2021,2,0,11,0,16,84,0,27,2.1,16.1,1637.126598
16/11/2021,2,0,11,0,17,76,0,23.2,2.2,54.6,1630.427084
16/11/2021,2,0,11,0,18,76,0,24.1,4.1,86.6,1680.615236
16/11/2021,2,0,11,0,19,72,0,30.3,4.3,90.8,1652.141979
16/11/2021,2,0,11,0,20,69,0,38.1,3.1,83.7,1625.612777
16/11/2021,2,0,11,0,21,65,0,39.1,1.1,83.5,1596.629734
16/11/2021,2,0,11,0,22,63,0,43.1,0.7,93.1,1535.359846
16/11/2021,2,0,11,0,23,63,0,46.8,0.5,99.7,1446.254168
16/11/2021,2,0,11,0,24,60,0,45.9,0,100,1360.193795
16/11/2021,3,0,11,0,1,59,0,49.2,0,100,1292.346984
17/11/2021,3,0,11,0,2,59,0,59.1,0,100,1245.765942
17/11/2021,3,0,11,0,3,58,0,66.3,0.1,100,1220.627311
17/11/2021,3,0,11,0,4,58,0,70,0.3,99.7,1203.790851
17/11/2021,3,0,11,0,5,58,0,69.5,0.3,99.2,1212.4265
17/11/2021,3,0,11,0,6,57,0,60.9,0.5,98.7,1238.889939
17/11/2021,3,0,11,0,7,55,0,50,0.5,86.1,1292.211401
17/11/2021,3,0,11,0,8,62,0,41.3,0.3,54.8,1394.189749
17/11/2021,3,0,11,0,9,67,0,31.5,1.1,33.9,1455.81634
17/11/2021,3,0,11,0,10,72,0,27.3,1.8,26.6,1492.676694
17/11/2021,3,0,11,0,11,77,0,23.3,0.7,10.7,1536.327903
17/11/2021,3,0,11,0,12,79,0,19.1,0.9,0.1,1566.875311
17/11/2021,3,0,11,0,13,81,0,16.1,0.2,2.2,1594.489693
17/11/2021,3,0,11,0,14,82,0,15.1,1,13.5,1622.486925
17/11/2021,3,0,11,0,15,83,0,18.4,1.2,41.7,1646.359606
17/11/2021,3,0,11,0,16,82,0,22.7,0,52.2,1650.417385
17/11/2021,3,0,11,0,17,75,0,25,0,22.5,1650.453034
17/11/2021,3,0,11,0,18,71,0,30.5,0.9,1.8,1705.792531
17/11/2021,3,0,11,0,19,69,0,38.2,1.8,5,1672.936687
17/11/2021,3,0,11,0,20,66,0,33.9,1.3,8.1,1640.469839
17/11/2021,3,0,11,0,21,60,0,30,0,8.7,1598.6942
17/11/2021,3,0,11,0,22,62,0,33.8,0.5,11,1533.802542
17/11/2021,3,0,11,0,23,60,0,34.4,1.7,11.2,1446.694231
17/11/2021,3,0,11,0,24,55,0,35.3,2.1,12.5,1363.875999
17/11/2021,4,0,11,0,1,56,0,39.3,2.2,14.4,1291.376997
18/11/2021,4,0,11,0,2,55,0,42.9,2.4,14,1246.006209
18/11/2021,4,0,11,0,3,54,0,50.2,2.5,20.8,1217.917359
18/11/2021,4,0,11,0,4,52,0,51.4,1.5,33.9,1200.116696
18/11/2021,4,0,11,0,5,51,0,46.7,1.5,52.2,1212.845613
18/11/2021,4,0,11,0,6,52,0,41.7,1.9,74,1243.350533
18/11/2021,4,0,11,0,7,53,0,35.4,0.7,89.7,1290.995631
18/11/2021,4,0,11,0,8,59,0,28.1,0.1,94.8,1391.248685
18/11/2021,4,0,11,0,9,66,0,22.6,0.3,91,1444.533008
18/11/2021,4,0,11,0,10,73,0,20.2,0.2,72.3,1475.99964
18/11/2021,4,0,11,0,11,76,0,19.1,1.3,50.1,1517.236112
18/11/2021,4,0,11,0,12,78,0,17.6,2.3,57.4,1553.28236
18/11/2021,4,0,11,0,13,80,0,17.7,2.6,86.1,1571.321133
18/11/2021,4,0,11,0,14,81,0,19.6,2.1,100,1592.876785
18/11/2021,4,0,11,0,15,80,0,24.7,1.6,100,1605.463017
18/11/2021,4,0,11,0,16,78,0,31.6,1.8,100,1605.989535
